"","kingdom","phylum","class","order","family","genus","species"
"2745121","Shotokuvirae","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Scindoambidensovirus","Orthopteran scindoambidensovirus 1"
"1195378","Shotokuvirae","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Begomovirus","Tomato dwarf leaf virus"
"1489311","Shotokuvirae","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Begomovirus","Sweet potato leaf curl Henan virus"
"10821","Shotokuvirae","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Mastrevirus","Maize streak virus"
"2747317","Trapavirae","Saleviricota","Huolimaviricetes","Haloruvirales","Pleolipoviridae","Alphapleolipovirus","Alphapleolipovirus HHPV1"
"2003329","Sangervirae","Phixviricota","Malgrandaviricetes","Petitvirales","Microviridae","Chlamydiamicrovirus","Chlamydia virus CPG1"
"1027253","Loebvirae","Hofneiviricota","Faserviricetes","Tubulavirales","Inoviridae",NA,"Stenotrophomonas phage phiSHP2"
"687356",NA,NA,NA,NA,"Anelloviridae","Alphatorquevirus","Torque teno virus 17"
"687343",NA,NA,NA,NA,"Anelloviridae","Alphatorquevirus","Torque teno virus 4"
"1629656",NA,NA,NA,NA,"Anelloviridae","Alphatorquevirus","Simian torque teno virus 33"
"1580591",NA,NA,NA,NA,"Bicaudaviridae",NA,"Sulfolobus monocaudavirus SMV2"
"2170028",NA,NA,NA,NA,"Alphasatellitidae","Mivedwarsatellite","Milk vetch dwarf alphasatellite 1"
"2010320",NA,NA,NA,NA,"Tolecusatellitidae","Betasatellite","French bean leaf curl betasatellite"
"2743971",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. 43A"
"1703970",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. N541"
"1432848",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Oenococcus phage phiS13"
"2507858",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Gordonia phage Duffington"
"1327974",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Cellulophaga phage phi46:1"
"1147140",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Salmonella phage SPN3UB"
"2591111",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Montyvirus","Gordonia phage Beaver"
"2079413",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Montyvirus","Gordonia phage Adgers"
"1464127",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Phietavirus","Staphylococcus phage DW2"
"1673889",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Cheoctovirus","Mycobacterium phage Ovechkin"
"1273744",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Andromedavirus","Bacillus virus Taylor"
"1273742",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Andromedavirus","Bacillus virus Finn"
"2675255",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Skunavirus","Lactococcus phage CHPC959"
"2029672",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Skunavirus","Lactococcus phage 79201"
"2048975",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Chivirus","Salmonella phage KFS-SE1"
"2734224",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Bridgettevirus","Arthrobacter virus Eileen"
"90410",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Moineauvirus","Streptococcus virus DT1"
"1982089",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Mudcatvirus","Arthrobacter virus Circum"
"1204535",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae",NA,"Clostridium phage phiMMP04"
"1567487",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae",NA,"Bacillus phage BalMu-1"
"1885242",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae",NA,"Cronobacter phage vB_CsaM_leB"
"1987153",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Viunavirus","Salmonella virus Marshall"
"1327971",NA,"Uroviricota","Caudoviricetes","Caudovirales","Podoviridae",NA,"Cellulophaga phage phi19:3"
"347326",NA,"Uroviricota","Caudoviricetes","Caudovirales","Podoviridae",NA,"Pseudomonas virus 119X"
"440250",NA,"Uroviricota","Caudoviricetes","Caudovirales","Podoviridae",NA,"Phormidium virus WMP3"
"2733642",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Kayfunavirus","Escherichia virus PE3-1"
"2733900",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Cuernavacavirus","Rhizobium virus RHEph08"
"1852564",NA,"Uroviricota","Caudoviricetes","Caudovirales","Herelleviridae","Wphvirus","Bacillus phage Belinda"
"1984785",NA,"Uroviricota","Caudoviricetes","Caudovirales","Herelleviridae","Bequatrovirus","Bacillus virus AvesoBmore"
"1918009",NA,"Uroviricota","Caudoviricetes","Caudovirales","Herelleviridae","Bequatrovirus","Bacillus virus Troll"
"2419752",NA,"Uroviricota","Caudoviricetes","Caudovirales","Ackermannviridae","Kuttervirus","Salmonella phage SeSz-1"
"2732029",NA,"Uroviricota","Caudoviricetes","Caudovirales","Demerecviridae","Epseptimavirus","Salmonella virus S132"
"2713309",NA,"Uroviricota","Caudoviricetes","Caudovirales","Demerecviridae","Epseptimavirus","Salmonella phage oselot"
"2591375",NA,"Uroviricota","Caudoviricetes","Caudovirales","Drexlerviridae","Webervirus","Klebsiella phage vB_KpnS_IMGroot"
"2733977",NA,"Uroviricota","Caudoviricetes","Caudovirales","Chaseviridae","Suwonvirus","Pectobacterium virus PP101"
"2170003","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Squirrel mastadenovirus A"
"2169760","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Kalamavirales","Tectiviridae","Betatectivirus","Bacillus virus Wip1"
"11788","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Abelson murine leukemia virus"
"11970","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Woolly monkey sarcoma virus"
"11808","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Kirsten murine sarcoma virus"
"11807","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Harvey murine sarcoma virus"
"11636","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Reticuloendotheliosis virus"
"1904439","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Betaretrovirus","Simian retrovirus 8"
"1622024","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Betaretrovirus","Desmodus rotundus endogenous retrovirus"
"11856","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Betaretrovirus","Squirrel monkey retrovirus"
"11886","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Alpharetrovirus","Rous sarcoma virus"
"11723","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Lentivirus","Simian immunodeficiency virus"
"109270","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Equispumavirus","Equine foamy virus"
"1505530","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Badnavirus","Pagoda yellow mosaic associated virus"
"2057979","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Badnavirus","Birch leaf roll-associated virus"
"38062","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Cavemovirus","Cassava vein mosaic virus"
"2734489","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Tospoviridae","Orthotospovirus","Alstroemeria yellow spot orthotospovirus"
"2560413","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae","Orthobunyavirus","Enseada orthobunyavirus"
"2560707","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae","Pacuvirus","Rio Preto da Eva pacuvirus"
"1933182","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Phlebovirus","Candiru phlebovirus"
"12330","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Tenuivirus","Maize stripe tenuivirus"
"1980610","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Phasivirus","Phasi Charoen-like phasivirus"
"1980523","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Nairoviridae","Orthonairovirus","Hughes orthonairovirus"
"2030986","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Arenaviridae","Mammarenavirus","Solwezi mammarenavirus"
"1980495","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Hantaviridae","Orthohantavirus","Yakeshi orthohantavirus"
"2507655","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phasmaviridae","Wuhivirus","Insect wuhivirus"
"1608067","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae",NA,"Shayang Fly Virus 3"
"1972626","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Hapavirus","Wongabel hapavirus"
"1972587","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Ephemerovirus","Kotonkan ephemerovirus"
"2169970","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Ledantevirus","Kanyawara ledantevirus"
"1985690","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Curiovirus","Itacaiunas curiovirus"
"1987013","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Tibrovirus","Sweetwater Branch tibrovirus"
"1979178","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Ghanaian bat henipavirus"
"121791","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Nipah henipavirus"
"35302","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Avulavirus","Avian avulavirus 2"
"2560824","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Pararubulavirus","Tuhoko pararubulavirus 1"
"2501937","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Xinmoviridae","Anphevirus","Orthopteran anphevirus"
"11250","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Pneumoviridae","Orthopneumovirus","Human orthopneumovirus"
"2507295","Orthornavirae","Negarnaviricota","Monjiviricetes","Jingchuvirales","Chuviridae","Mivirus","Bole mivirus"
"2003651","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Cosavirus","Cosavirus E"
"1582094","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Cosavirus","Cosavirus JMY-2014"
"1768064","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Hepatovirus","Tupaia hepatovirus A"
"1745250","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Hepatovirus","Bat hepatovirus"
"2170008","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Megrivirus","Megrivirus E"
"1298633","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Kobuvirus","Aichivirus C"
"2003499","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Mischivirus","Mischivirus C"
"2079465","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae",NA,"Goose picornavirus 1"
"693066","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Aphthovirus","Bovine rhinitis B virus"
"1071488","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Secoviridae","Nepovirus","Blueberry latent spherical virus"
"182452","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Secoviridae","Fabavirus","Gentian mosaic virus"
"2170181","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Secoviridae","Sadwavirus","Dioscorea mosaic associated virus"
"2169937","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Polycipiviridae","Hupolycivirus","Hubei hupolycivirus"
"1654355","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales",NA,NA,"Kilifi Virus"
"2108205","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales",NA,NA,"Nephila clavipes virus 2"
"35612","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Caliciviridae","Vesivirus","Vesicular exanthema of swine virus"
"631345","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Solinviviridae","Invictavirus","Solenopsis invicta virus 3"
"1965089","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Deltacoronavirus","Coronavirus HKU15"
"2501924","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Mesoniviridae","Alphamesonivirus","Alphamesonivirus 9"
"2501923","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Mesoniviridae","Alphamesonivirus","Alphamesonivirus 7"
"2501922","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Mesoniviridae","Alphamesonivirus","Alphamesonivirus 8"
"2053026","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Mesoniviridae",NA,"Yichang virus"
"82847","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Carnation vein mottle virus"
"400396","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Wild tomato mosaic virus"
"45661","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Banana bract mosaic virus"
"433462","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Canna yellow streak virus"
"2025397","Orthornavirae","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae",NA,"Bastrovirus BAS-2"
"1093928","Orthornavirae","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae",NA,"Porcine astrovirus 5"
"1349999","Orthornavirae","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae","Avastrovirus","Goose astrovirus"
"1177752","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae","Velarivirus","Cordyline virus 3"
"154339","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae","Ampelovirus","Little cherry virus 2"
"642478","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae","Crinivirus","Lettuce chlorosis virus"
"227507","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae","Crinivirus","Strawberry pallidosis-associated virus"
"1206566","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae",NA,"Blueberry virus A"
"675833","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Endornaviridae","Alphaendornavirus","Helicobasidium mompa alphaendornavirus 1"
"2169701","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Togaviridae","Alphavirus","Onyong-nyong virus"
"183585","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Trichovirus","Peach mosaic virus"
"131226","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Trichovirus","Cherry mottle leaf virus"
"1112770","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Vitivirus","Actinidia virus B"
"1307958","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Carlavirus","Sweet potato C6 virus"
"12172","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Carlavirus","Shallot latent virus"
"351428","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Foveavirus","Asian prunus virus 3"
"85454","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Alphaflexiviridae","Potexvirus","Alternanthera mosaic virus"
"12183","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Alphaflexiviridae","Potexvirus","Potato virus X"
"1821227","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae",NA,"Xishuangbanna aedes flavivirus"
"64312","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Montana myotis leukoencephalitis virus"
"2170080","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A"
"646010","Orthornavirae","Kitrinoviricota","Tolucaviricetes","Tolivirales","Luteoviridae","Polerovirus","Suakwa aphid-borne yellows virus"
"40050","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae","Orbivirus","African horse sickness virus"
"10991","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae","Phytoreovirus","Rice dwarf virus"
"1004049","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae",NA,"Spissistilus festinus reovirus"
"1561171","Orthornavirae","Duplornaviricota","Chrymotiviricetes","Ghabrivirales","Totiviridae","Victorivirus","Ustilaginoidea virens RNA virus L"
"1497019","Orthornavirae","Duplornaviricota","Chrymotiviricetes","Ghabrivirales","Totiviridae","Leishmaniavirus","Leishmania aethiopica RNA virus"
"908834","Orthornavirae","Lenarviricota","Amabiliviricetes","Wolframvirales","Narnaviridae","Narnavirus","Grapevine associated narnavirus-1"
"1923148",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 65"
"1923564",NA,NA,NA,NA,NA,NA,"Wenzhou gastropodes virus 2"
"1923630",NA,NA,NA,NA,NA,NA,"Wenzhou picorna-like virus 43"
"1922587",NA,NA,NA,NA,NA,NA,"Beihai picorna-like virus 43"
"1922724",NA,NA,NA,NA,NA,NA,"Beihai tombus-like virus 3"
"1922904",NA,NA,NA,NA,NA,NA,"Hubei lepidoptera virus 2"
"1923163",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 79"
"1923147",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 64"
"1923685",NA,NA,NA,NA,NA,NA,"Wuchan romanomermis nematode virus 1"
"1923254",NA,NA,NA,NA,NA,NA,"Hubei tick virus 3"
"1923093",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 14"
"1922493",NA,NA,NA,NA,NA,NA,"Beihai octopus virus 2"
"1922990",NA,NA,NA,NA,NA,NA,"Hubei odonate virus 1"
"1923532",NA,NA,NA,NA,NA,NA,"Wenling picorna-like virus 4"
"1922826",NA,NA,NA,NA,NA,NA,"Changping earthworm virus 1"
"1923108",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 28"
"1922861",NA,NA,NA,NA,NA,NA,"Hubei coleoptera virus 2"
"1922564",NA,NA,NA,NA,NA,NA,"Beihai picorna-like virus 21"
"1922768",NA,NA,NA,NA,NA,NA,"Changjiang crawfish virus 4"
"1923408",NA,NA,NA,NA,NA,NA,"Sanxia water strider virus 9"
"1923124",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 43"
"1922874",NA,NA,NA,NA,NA,NA,"Hubei diptera virus 13"
"1922787",NA,NA,NA,NA,NA,NA,"Changjiang picorna-like virus 14"
"1746073",NA,NA,NA,NA,NA,NA,"Xinzhou spider virus 2"
"1746057",NA,NA,NA,NA,NA,NA,"Beihai barnacle viurs 1"
"1926998",NA,NA,NA,NA,NA,NA,"Bivalve hepelivirus G"
"1592090",NA,NA,NA,NA,NA,NA,"Sewage-associated circular DNA virus-23"
"1732176",NA,NA,NA,NA,NA,NA,"Hydrogenobaculum phage 1"
